,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
557,Present value of external debt (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189290358476.7,0.0
558,Short-term debt (% of total external debt),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359,3.4088,3.4897,3.447,3.4417,3.4113,3.4209,2.8025,3.9406,3.8371,6.1331,7.104,8.8966,10.8908,11.2074,11.193,11.0132,10.6186,10.7238,10.1748,10.2358,8.3321,7.2229,3.9702,4.3555,5.3822,7.1579,5.3647,4.4023,3.9416,3.4232,2.7557,3.8707,5.3219,5.5514,7.2741,15.7322,17.6876,19.295,18.1821,19.4361,23.3409,23.7785,21.6985,18.7044,17.0339,18.4264,19.0838,19.9458,19.0381,18.3227,18.7038,0.0
559,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8042121119.4,8910742281.7,9579268976.8,10374020720.3,11384438629.8,12298090794.8,13320327138.4,14535697348.6,15521249175.3,17157384895.1,18102398267.7,18386340033.5,19992414223.2,21490064957.4,23344418438.3,28416786295.9,34038628690.1,41985960928.6,48778967923.5,63086800566.1,70668176610.5,72638616392.8,75510006181.5,81033169952.3,83174277344.0,79726262374.7,78496831453.6,79134165510.6,85297283935.0,86941297896.5,81195987974.9,78977934811.4,82052143163.6,63672563184.6,64879489000.4,54726130598.6,60043036763.4,69907662407.0,76316355718.7,85292987532.0,100563268387.3,107925728806.8,119894791006.4,121461812286.0,152515175893.8,162305462267.5,152973478921.7,182914401967.3,180394601724.2,191860677543.8,192612525629.9,205104723146.0,0.0
560,External debt stocks (% of GNI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.579308317709348,13.931825285279823,14.111313858502367,12.885625577675231,12.804377265060149,14.122917389086359,14.236668169485474,12.716768892285948,12.048884590830733,11.875084806380798,11.096106545275438,11.615484312923314,13.467614263715003,14.101650567624313,15.530868362921229,16.829824229419184,18.139780186624886,19.285986256847593,20.201659631627553,25.194921651932244,26.350386011968563,31.89992605646563,30.928698572678194,33.15743293427592,30.298974184670378,26.332171810723477,24.142642107122835,22.8125367543987,23.536455346333724,21.91706331321033,21.822907533942526,20.676060658249177,20.673247550254853,19.709221338043243,17.55892839867375,14.880053375700793,17.099679124317856,16.841424050121322,19.057198850147312,19.215581369467944,17.52032916598015,18.505580302690795,21.735184670435743,23.3008680749559,22.704909072979547,23.029514011187615,20.263088221366683,19.50101560726093,19.48509475146272,20.000280864883443,21.470538307525917,19.618193665238632,0.0
561,"Net ODA provided, total (current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,"Net bilateral aid flows from DAC donors, Total (current US$)",736409998.4355271,619659996.1798639,666700000.4723668,902870000.1835823,1112489994.287491,1082929996.0136418,1049100024.5269393,1145700013.5779383,911099975.2059577,757909995.9619343,756669999.4802471,858970001.466572,464950001.09076464,462610004.03761864,651940001.1543186,919200011.748821,737569999.1323051,517439993.63854504,697929999.1857259,803749989.4667417,718870013.3450327,1083450020.4473739,563049991.0302465,830020007.5786567,725389995.5227976,588040003.1786412,1073589996.4496496,1055029997.3934886,1102880014.9485471,1263159994.5258343,810260002.1082907,1807369979.9627073,1275390007.6188145,844990004.9418206,1434480024.9487162,1126260015.4764943,1130560030.4454563,1021889992.5891311,965280016.034842,916330013.2993608,710150005.8695664,988729999.1548071,883040019.903333,446790001.09434235,155639977.91148627,1051559990.7431755,863799989.8344281,1003910002.861172,1678669995.39733,1677310044.2755976,2319450036.30966,2139180019.5574758,1608170005.822555,1972790011.6369133,1932229990.8678982,2374950029.5333576,1963520023.632801,3032219984.782858,2645840020.144356,3058340003.993362,2251310051.172972,3603590009.264649,0.0
563,"Net bilateral aid flows from DAC donors, Portugal (current US$)",300000.011920929,3359999.89509583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39999.9991059303,0.0,0.0,0.0,0.0,29999.999329447703,239999.994635582,779999.971389771,239999.994635582,0.0,289999.99165535,389999.98569488496,389999.98569488496,519999.980926514,439999.997615814,419999.986886978,389999.98569488496,460000.00834465,379999.99523162795,379999.99523162795,400000.00596046395,270000.010728836,300000.011920929,370000.00476837205,379999.99523162795,400000.00596046395,360000.01430511504,370000.00476837205,0.0
564,Consumption of iodized salt (% of households),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,92.7,0.0,92.4,0.0,0.0,0.0,0.0
565,"International migrant stock, total",9410535.0,0.0,0.0,0.0,0.0,9350557.0,0.0,0.0,0.0,0.0,9181520.0,0.0,0.0,0.0,0.0,9011238.0,0.0,0.0,0.0,0.0,8845466.0,0.0,0.0,0.0,0.0,8131017.0,0.0,0.0,0.0,0.0,7493204.0,0.0,0.0,0.0,0.0,6952238.0,0.0,0.0,0.0,0.0,6411272.0,0.0,0.0,0.0,0.0,5923642.0,0.0,0.0,0.0,0.0,5436012.0,0.0,0.0,0.0,0.0,5240960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,"Children in employment, wage workers (% of children in employment, ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,40.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,"Unemployment, total (% of total labor force) (national estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,3.12,0.0,3.22,0.0,0.0,0.0,0.0,0.0,7.65,6.51,7.86,6.38,0.0
568,"Unemployment, female (% of female labor force) (national estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,3.79,0.0,3.74,0.0,0.0,0.0,0.0,0.0,7.72,6.07,6.76,5.4,0.0
569,Unemployment with intermediate education (% of total labor force with intermediate education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,10.37,0.0,0.0,0.0,0.0,6.52,0.0,5.79,0.0,0.0,0.0,0.0,0.0,12.34,10.31,11.64,9.57,0.0
570,"Unemployment with basic education, male (% of male labor force with basic education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0,0.0,2.8,0.0,2.76,0.0,0.0,0.0,0.0,0.0,6.71,5.21,6.95,5.38,0.0
571,"Unemployment with advanced education, female (% of female labor force with advanced education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,0.0,0.0,0.0,0.0,0.0,21.12,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,16.04,0.0,15.3,0.0,0.0,0.0,0.0,0.0,25.44,22.58,26.78,23.39,0.0
572,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,0.0,0.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,9.36,0.0,9.67,0.0,0.0,0.0,0.0,0.0,26.18,22.58,24.29,20.84,0.0
573,"Labor force, female (% of total labor force)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.815985820862473,24.881467209544912,24.960776156130514,25.059435321852202,25.18711366984358,25.29389270368181,25.402031796509167,25.51501605272829,25.63157242154595,25.753332792712424,25.88010812520928,26.036688417305818,26.20544349636677,26.38477749302737,26.57873020729522,26.78427181077621,26.539367333625936,26.29384400804477,26.049519544332995,25.804964395871533,25.560102759035868,25.102293997156057,24.64408036772477,24.021916454447513,23.403550750218933,22.787788252871273,22.17906590133515,21.578474320346437,20.985635629897068,23.357493305812877,22.881371724222507,23.019117142266936,23.542186015807548
574,Labor force with intermediate education (% of total working-age population with intermediate education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,50.68,0.0,0.0,0.0,0.0,53.07,0.0,0.0,0.0,0.0,46.48,0.0,45.0,0.0,0.0,0.0,0.0,0.0,41.43,42.62,42.81,44.11,0.0
575,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",0.0,67.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.95,0.0,0.0,54.11,0.0,0.0,0.0,0.0,0.0,57.2,58.7,0.0,0.0,0.0,54.64,0.0,0.0,0.0,0.0,54.73,0.0,53.42,0.0,0.0,0.0,0.0,0.0,47.56,49.35,50.45,51.15,0.0
576,Ratio of female to male labor force participation rate (%) (national estimate),0.0,47.55043227665706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.811805961426067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.87302684641087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.933076253265334,0.0,0.0,35.767719031317355,0.0,0.0,0.0,0.0,0.0,37.06074145634585,48.06883365200765,0.0,0.0,0.0,38.748403575989784,0.0,0.0,0.0,0.0,36.29285445183976,0.0,34.55490743089019,0.0,0.0,0.0,0.0,0.0,28.09369076631465,32.242489270386265,35.245791245791246,36.00532623169108,0.0
577,"Labor force with basic education, male (% of male working-age population with basic education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19,0.0,0.0,0.0,0.0,0.0,78.43,0.0,0.0,0.0,0.0,75.65,0.0,0.0,0.0,0.0,78.04,0.0,76.32,0.0,0.0,0.0,0.0,0.0,74.01,74.54,74.6,75.86,0.0
578,"Labor force with advanced education, female (% of female working-age population with advanced education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24,0.0,0.0,0.0,0.0,0.0,32.43,0.0,0.0,0.0,0.0,35.23,0.0,0.0,0.0,0.0,30.66,0.0,32.53,0.0,0.0,0.0,0.0,0.0,31.85,34.45,32.9,33.15,0.0
579,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.087,43.864,43.687,43.554,43.464,43.605,43.745,43.885,44.024,44.163,44.302,43.859,43.418,42.976,42.536,42.097,41.006,39.924,38.852,37.79,36.74,35.496,34.271,32.941,31.638,30.363,29.118,27.903,26.721,28.154,26.778,27.317,28.035
580,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.696,23.573,23.504,23.495,23.557,23.737,23.885,24.009,24.113,24.202,24.279,24.065,23.839,23.595,23.33,23.034,22.379,21.702,21.014,20.321,19.629,18.669,17.747,16.278,14.893,13.592,12.377,11.248,10.202,12.161,11.244,11.689,12.271
581,"Average working hours of children, working only, ages 7-14 (hours per week)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,"Average working hours of children, working only, female, ages 7-14 (hours per week)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,"Children in employment, female (% of female children ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,4.2,13.1,0.0,0.0,0.0,2.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Child employment in services (% of economically active children ages 7-14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,13.01,0.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,18.92,0.0,0.0,0.0,0.0,15.58,0.0,25.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,GDP per person employed (constant 2017 PPP $),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5723.816310105714,5901.143132310018,6034.860434460899,6285.203399178351,6549.205613605177,6821.850879625888,6870.403072723365,7071.274883234802,7463.1208404206245,7503.6932246351535,7765.459745668412,7957.585585683713,8488.304984418039,9055.397998836976,9667.414048834147,10213.116105589486,10752.511350941508,10833.887474077115,11452.519782579071,12165.809235160857,12680.328260287179,13260.266597548123,14082.024813899729,15109.637836101012,16309.92050036803,17651.332150449714,18849.918320503722,20097.56001622761,19538.39729461812,19312.59856917242,20059.136101413093,20716.95187055161
589,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23,0.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04766,17.04732,17.05865,17.09569,17.11685,17.16674,17.22189,17.27491,17.35655,17.43082,17.42313,17.39715,17.37398,17.38032,17.41882,17.50256,17.61383,17.71869,17.81685,17.95282,18.97072,20.01344,20.73174,21.47751,22.26259,23.10985,22.93437,23.52389,24.57488,24.2719,24.34358,0.0
591,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.56672,90.65003,90.7377,90.83087,90.84842,90.81263,90.76617999999999,90.71018000000001,90.59912,90.48671999999999,90.15952999999999,89.84884,89.52212,89.14955,88.72737,88.40527,88.05011,87.72259,87.39381,86.99142,84.98683,82.74524,81.6243,80.42652,79.10246,77.60322,77.51638,76.27505,74.88337,77.47241,77.33804,0.0
592,"Employment to population ratio, 15+, male (%) (national estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45,0.0,0.0,0.0,0.0,0.0,80.45,0.0,0.0,0.0,0.0,71.57,0.0,0.0,0.0,0.0,77.33,0.0,76.46,0.0,0.0,0.0,0.0,0.0,68.22,69.6,68.14,70.05,0.0
593,"Self-employed, total (% of total employment) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.08047,85.10345,85.11974,85.1173,85.08524,85.02083,84.95428,84.88918,84.78979,84.69649,84.64299,84.6058,84.56231,84.4846,84.37032,84.17574,83.95744,83.75459,83.56089,83.32291,82.0291,80.68233,79.87249,79.02728,78.12598,77.14079,77.26458,76.54211,75.45429,76.19951,76.12,0.0
594,"Employers, male (% of male employment) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701543,2.67479,2.633632,2.58167,2.265575,1.984432,1.742836,1.533841,1.347403,1.18079,1.269889,1.362374,1.46612,1.578444,1.699441,1.63351,1.575835,1.520288,1.473797,1.421587,1.612903,1.819649,1.893506,1.977877,2.064278,2.152592,2.284152,2.394494,2.730498,2.684665,2.762568,0.0
595,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.977,54.679,54.479,54.26,54.162,54.102,54.113,54.058,54.006,54.083,53.351,52.663,51.915,51.255,50.624,48.913,47.247,45.683,43.979,42.366,40.749,39.081,37.68,36.264,34.846,33.433,32.055,30.65,32.883,28.093,31.503,32.48
596,Employment in agriculture (% of total employment) (modeled ILO estimate),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.50056,63.11409,62.70322,62.17806,61.75559,61.43129,61.08086,60.68718,60.10669,59.64473,59.08598,58.44382,57.7151,56.75876,55.99824,55.09983,54.17196,53.3906,52.47509,51.51537,49.25777,47.00424,46.42778,45.7835,45.15931,44.52136,43.93962,43.32882,41.38738,44.30447,43.95999,0.0
597,"Child employment in agriculture, male (% of male economically active children ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.47,0.0,0.0,0.0,0.0,66.05,0.0,0.0,0.0,0.0,64.35,0.0,47.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
